------------------------------------------------------------
Loading the dataset...
------------------------------------------------------------

Neural Network
0.813,hls=(64, 32, 32),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.708,hls=(64, 32, 32),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.585,hls=(64, 32, 32),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.920,hls=(64, 32, 64),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.938,hls=(64, 32, 64),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.910,hls=(64, 32, 64),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.908,hls=(64, 32, 64),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.911,hls=(64, 32, 64),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.898,hls=(64, 32, 64),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.758,hls=(64, 32, 64),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.730,hls=(64, 32, 64),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.615,hls=(64, 32, 64),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.920,hls=(64, 64, 16),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.895,hls=(64, 64, 16),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.911,hls=(64, 64, 16),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.889,hls=(64, 64, 16),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.874,hls=(64, 64, 16),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.845,hls=(64, 64, 16),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.793,hls=(64, 64, 16),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.735,hls=(64, 64, 16),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.586,hls=(64, 64, 16),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.924,hls=(64, 64, 32),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.932,hls=(64, 64, 32),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.925,hls=(64, 64, 32),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.906,hls=(64, 64, 32),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.916,hls=(64, 64, 32),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.873,hls=(64, 64, 32),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.806,hls=(64, 64, 32),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.724,hls=(64, 64, 32),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.586,hls=(64, 64, 32),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.946,hls=(64, 64, 64),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.944,hls=(64, 64, 64),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.943,hls=(64, 64, 64),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.936,hls=(64, 64, 64),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.933,hls=(64, 64, 64),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.907,hls=(64, 64, 64),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.809,hls=(64, 64, 64),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.742,hls=(64, 64, 64),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.620,hls=(64, 64, 64),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
